card-link--3ssYv href,heading--2eONR,details--1GUIn,premium-member--3Qd1D,price--3SnqI,updated-time--1DbCk
https://ikman.lk/en/ad/brand-new-architecture-designed-luxury-house-for-sale-in-battaramulla-for-sale-colombo-1,Brand New Architecture Designed Luxury House for Sale in Battaramulla,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 68,500,000",6 days
https://ikman.lk/en/ad/battaramulla-super-luxury-house-for-sale-for-sale-colombo-7,battaramulla super luxury house for sale,Bedrooms: 7 | Bathrooms: 6,MEMBER,"Rs 450,000,000",6 days
https://ikman.lk/en/ad/super-luxury-house-with-fully-furnitured-for-sale-in-battaramulla-for-sale-colombo-1,Super Luxury House with Fully Furnitured for Sale in Battaramulla,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 175,000,000",6 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-piliyandala-for-sale-colombo-170,Two Storey House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 33,500,000",6 days
https://ikman.lk/en/ad/house-for-sale-in-kahathuduwa-hs4837-for-sale-colombo,House for Sale in Kahathuduwa (HS4837),Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 55,000,000",6 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-thalawathugoda-for-sale-colombo-38,Two Storey House for Sale in Thalawathugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 73,000,000",6 days
https://ikman.lk/en/ad/pitakotte-rajamaha-vihara-rd-04-br-house-on-89-perches-of-land-for-sale-for-sale-colombo-1,Pitakotte Rajamaha Vihara Rd 04 BR House on 8.9 Perches of Land for Sale,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 57,000,000",6 days
https://ikman.lk/en/ad/single-storied-house-for-sale-in-ratmalana-for-sale-colombo-17,Single Storied House For Sale In Ratmalana,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 24,000,000",6 days
https://ikman.lk/en/ad/2-storied-luxury-house-for-sale-in-kottawa-rukmalgama-for-sale-colombo-11,2-Storied Luxury House For Sale In Kottawa Rukmalgama,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 37,000,000",6 days
https://ikman.lk/en/ad/single-storied-house-for-sale-in-ratmalana-for-sale-colombo-16,Single Storied House For Sale In Ratmalana,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 24,000,000",6 days
https://ikman.lk/en/ad/21-perch-super-luxury-5br-house-for-sale-in-maharagama-wattegedara-for-sale-colombo-19,21 Perch Super Luxury 5BR House For Sale In Maharagama Wattegedara,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 105,000,000",6 days
https://ikman.lk/en/ad/premium-house-for-sale-nugegoda-for-sale-colombo-33,Premium House for Sale Nugegoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 35,000,000",6 days
https://ikman.lk/en/ad/pnnipittiy-paartt-atee-durin-alutm-nivsk-for-sale-colombo,පන්නිපිටිය පාරට අතේ දුරින් අලුත්ම නිවසක්,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 39,000,000",6 days
https://ikman.lk/en/ad/thalawathugoda-modern-two-storey-04-bed-room-house-on-6-perches-for-sale-for-sale-colombo-2,Thalawathugoda Modern Two-Storey 04 Bed Room House on 6 Perches for Sale,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 40,000,000",6 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-dehiwala-for-sale-colombo-66,Two Storey House For Sale In Dehiwala,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 99,000,000",6 days
https://ikman.lk/en/ad/ratmalana-borupana-05-bed-rooms-house-on-20-perches-of-land-for-sale-for-sale-colombo,Ratmalana - Borupana 05 Bed Rooms House on 20 Perches of Land for Sale,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 60,000,000",6 days
https://ikman.lk/en/ad/mount-lavinia-03-storied-05-br-house-on-11-perches-of-land-for-sale-for-sale-colombo-2,Mount Lavinia - 03 Storied 05 BR House on 11 Perches of Land for Sale,Bedrooms: 5 | Bathrooms: 6,MEMBER,"Rs 85,000,000",6 days
https://ikman.lk/en/ad/almost-new-3-bedrooms-house-for-sale-in-piliyandala-kesbawa-for-sale-colombo-34,Almost New 3 Bedrooms House for Sale in -Piliyandala Kesbawa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 22,500,000",6 days
https://ikman.lk/en/ad/furnitured-house-for-sale-battaramulla-for-sale-colombo,Furnitured House for Sale Battaramulla,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 255,000,000",6 days
https://ikman.lk/en/ad/three-storey-house-for-sale-in-kalubowila-dehiwala-for-sale-colombo,"Three Storey House For Sale In Kalubowila, Dehiwala",Bedrooms: 8 | Bathrooms: 5,MEMBER,"Rs 90,000,000",6 days
https://ikman.lk/en/ad/best-luxury-house-for-sale-in-kotte-for-sale-colombo-1,Best luxury house for sale in kotte,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 220,000,000",6 days
https://ikman.lk/en/ad/rajagiriya-super-luxury-mansion-for-sale-for-sale-colombo-15,Rajagiriya Super Luxury Mansion For Sale,Bedrooms: 6 | Bathrooms: 5,MEMBER,"Rs 400,000,000",6 days
https://ikman.lk/en/ad/nawala-koswatta-2-storied-luxury-house-on-2126-perches-of-land-for-sale-for-sale-colombo,Nawala Koswatta 2 Storied Luxury House on 21.26 Perches of Land for Sale,Bedrooms: 7 | Bathrooms: 7,MEMBER,"Rs 300,000,000",6 days
https://ikman.lk/en/ad/elegance-house-for-sale-homagema-for-sale-colombo-1,Elegance House for Sale Homagema,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 11,500,000",6 days
https://ikman.lk/en/ad/brand-new-two-storey-house-for-sale-in-wellampitiya-for-sale-colombo-21,Brand New Two-Storey House for Sale in Wellampitiya,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 33,000,000",6 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-wellampitiya-for-sale-colombo-1065,Two Storey House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",6 days
https://ikman.lk/en/ad/single-story-house-for-sale-in-kotikawatta-for-sale-colombo-171,Single Story House for Sale in Kotikawatta,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 195,000,000",6 days
https://ikman.lk/en/ad/single-storey-house-for-sale-in-gothatuwa-for-sale-colombo-56,Single Storey House for Sale in Gothatuwa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 19,800,000",6 days
https://ikman.lk/en/ad/strong-structure-brand-new-house-in-malabe-for-sale-colombo-44,Strong Structure Brand New House In Malabe,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 32,500,000",6 days
https://ikman.lk/en/ad/good-condition-house-sale-battaramulla-for-sale-colombo,Good Condition House Sale Battaramulla,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 72,500,000",6 days
https://ikman.lk/en/ad/property-features-for-sale-colombo,House for Sale Malabe,Bedrooms: 3 | Bathrooms: 3,,"Rs 60,000,000",6 days
https://ikman.lk/en/ad/brand-new-modern-house-for-sale-in-battaramulla-for-sale-colombo-1,Brand New Modern House for Sale in Battaramulla,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 68,500,000",6 days
https://ikman.lk/en/ad/valuable-house-sale-rukmalgama-for-sale-colombo,Valuable House Sale Rukmalgama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 21,500,000",6 days
https://ikman.lk/en/ad/ikmnin-vikiniimtt-addk-nimkll-nivsk-for-sale-colombo,ඉක්මනින් විකිනීමට අඩක් නිමකළ නිවසක්,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 14,500,000",6 days
https://ikman.lk/en/ad/all-completed-brand-new-house-in-homagama-for-sale-colombo-1,All Completed Brand New House In Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,200,000",6 days
https://ikman.lk/en/ad/strong-structure-brand-new-house-for-sale-for-sale-colombo-72,Strong Structure Brand New House For sale,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 16,700,000",6 days
https://ikman.lk/en/ad/brand-new-architecture-design-single-storey-house-in-homagama-for-sale-colombo,Brand New Architecture Design Single Storey House in Homagama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 16,500,000",6 days
https://ikman.lk/en/ad/super-house-for-sale-maharagama-for-sale-colombo-70,Super House for Sale Maharagama,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 100,000,000",6 days
https://ikman.lk/en/ad/fully-furnished-house-for-sale-arawala-road-maharagama-for-sale-colombo,"Fully Furnished House for Sale – Arawala Road, Maharagama",Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 39,000,000",6 days
https://ikman.lk/en/ad/lssn-tnimhl-nivsk-hoomaagmin-for-sale-colombo,ලස්සන තනිමහල් නිවසක් හෝමාගමින්,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,500,000",6 days
https://ikman.lk/en/ad/brand-new-excellent-house-for-sale-in-athurugiriya-for-sale-colombo-1,Brand New Excellent House for Sale in Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 31,500,000",6 days
https://ikman.lk/en/ad/brand-new-modern-luxury-3-storey-house-for-sale-homagama-for-sale-colombo,Brand-New Modern Luxury 3-Storey House for Sale – Homagama,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 45,000,000",6 days
https://ikman.lk/en/ad/house-for-sale-battaramulla-for-sale-colombo-802,House for Sale Battaramulla,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 38,000,000",6 days
https://ikman.lk/en/ad/super-house-for-sale-pannipitiya-for-sale-colombo-40,Super House for Sale Pannipitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 22,500,000",6 days
https://ikman.lk/en/ad/diygm-taakssnnik-vishvvidyaalytt-smiipv-alutm-tnimhl-nivsk-vikinniimtt-for-sale-colombo-3,දියගම තාක්ෂණික විශ්වවිද්‍යාලයට සමීපව අලුත්ම තනිමහල් නිවසක් විකිණීමට,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 21,000,000",6 days
https://ikman.lk/en/ad/demhl-sukhoopbhoogii-nivsk-tlvtugoddin-for-sale-colombo,දෙමහල් සුඛෝපභෝගී නිවසක් තලවතුගොඩින්,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 145,000,000",6 days
https://ikman.lk/en/ad/luxury-brand-new-3-storied-house-in-talawatugoda-for-sale-colombo,Luxury Brand New 3 Storied House In Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 69,500,000",6 days
https://ikman.lk/en/ad/wattegedara-suramya-mw-2-storied-house-on-1186-perches-of-land-for-sale-for-sale-colombo,Wattegedara Suramya Mw 2 Storied House on 11.86 Perches of Land for Sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 63,000,000",6 days
https://ikman.lk/en/ad/alnkaar-angsmpuurnn-nviin-pnnyee-nivsk-vikinniimtt-kirivttudduv-hoomaagm-for-sale-colombo,අලංකාර අංගසම්පූර්ණ නවීන පන්නයේ නිවසක් විකිණීමට කිරිවත්තුඩුව හෝමාගම,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 17,500,000",6 days
https://ikman.lk/en/ad/architecture-designed-luxury-house-sale-talawatugoda-for-sale-colombo,Architecture Designed Luxury House Sale Talawatugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 53,500,000",6 days
https://ikman.lk/en/ad/brand-new-box-type-house-for-sale-in-mount-lavinia-for-sale-colombo-1,Brand New Box Type House for Sale in Mount Lavinia,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 87,000,000",6 days
https://ikman.lk/en/ad/hond-milktt-demhl-nivsk-aturugiriyen-for-sale-colombo,හොඳ මිලකට දෙමහල් නිවසක් අතුරුගිරියෙන්,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 25,500,000",6 days
https://ikman.lk/en/ad/brand-new-modern-house-for-sale-athurugiriya-for-sale-colombo-32,Brand New Modern House For Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 32,000,000",6 days
https://ikman.lk/en/ad/tnimhl-vttinaa-nivsk-aturugiriyen-for-sale-colombo-6,තනිමහල් වටිනා නිවසක් අතුරුගිරියෙන්,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 18,000,000",6 days
https://ikman.lk/en/ad/3-bed-with-brand-new-house-sale-malabe-for-sale-colombo-20,3 Bed With Brand New House Sale Malabe,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 34,000,000",6 days
https://ikman.lk/en/ad/alutm-alnkaar-nviin-pnnyee-demhl-nivsk-vikinniimtt-khtudduven-for-sale-colombo,අලුත්ම අලංකාර නවීන පන්නයේ දෙමහල් නිවසක් විකිණීමට කහතුඩුවෙන්,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 36,000,000",6 days
https://ikman.lk/en/ad/well-build-use-house-sale-malabe-for-sale-colombo,Well Build Use House Sale Malabe,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 40,500,000",6 days
https://ikman.lk/en/ad/nidn-kaamr-5k-nviin-nivs-vikinniimtt-piliyandala-miriswaththa-for-sale-colombo-3,නිදන කාමර 5ක නවීන නිවස විකිණීමට Piliyandala Miriswaththa,Bedrooms: 5 | Bathrooms: 2,MEMBER,"Rs 37,000,000",6 days
https://ikman.lk/en/ad/bramd-new-spacious-luxury-two-storey-house-in-piliyandala-kesbewa-for-sale-colombo,Bramd New Spacious Luxury Two Storey House in Piliyandala Kesbewa,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 43,000,000",6 days
https://ikman.lk/en/ad/two-storied-house-for-sale-in-colombo-7-pdh181-for-sale-colombo-10,Two Storied House For Sale in Colombo 7 - PDH181,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 285,000,000",6 days
https://ikman.lk/en/ad/luxury-brand-new-2-story-house-for-sale-in-piliyandala-for-sale-colombo-1,Luxury Brand New 2 Story House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 29,500,000",6 days
https://ikman.lk/en/ad/super-luxury-3-storey-house-for-sale-in-homandara-north-thalawathugoda-for-sale-colombo-1,"Super Luxury 3 Storey House for Sale in Homandara North, Thalawathugoda",Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 100,000,000",6 days
https://ikman.lk/en/ad/prmitimt-ati-nviin-demhl-nivsk-vikinniimtt-piliyndl-kaesbaaev-for-sale-colombo,ප්‍රමිතිමත් අති නවීන දෙමහල් නිවසක් විකිණීමට පිලියන්දල කැස්බෑව,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 39,000,000",6 days
https://ikman.lk/en/ad/house-with-office-rooftop-space-athurugiriya-for-sale-colombo,House with Office Rooftop Space – Athurugiriya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 28,000,000",6 days
https://ikman.lk/en/ad/piliyndl-ngryehi-pihitti-alutm-temhl-nivsk-vikinniimtt-for-sale-colombo-1,පිලියන්දල නගරයෙහි පිහිටි අලුත්ම තෙමහල් නිවසක් විකිණීමට,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 60,000,000",6 days
https://ikman.lk/en/ad/2-story-brand-new-house-for-sale-in-kottawa-for-sale-colombo-1,2 Story Brand New House for Sale in Kottawa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 47,000,000",6 days
https://ikman.lk/en/ad/single-story-modern-house-for-sale-in-piliyandala-kahathuduwa-for-sale-colombo-3,Single Story Modern House for sale in Piliyandala Kahathuduwa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 26,000,000",6 days
https://ikman.lk/en/ad/almost-new-luxury-house-for-sale-in-kottawa-siddamulla-for-sale-colombo-9,Almost New Luxury House for sale in Kottawa Siddamulla,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 35,500,000",6 days
https://ikman.lk/en/ad/luxury-brand-new-house-for-sale-in-piliyandala-for-sale-colombo-131,Luxury Brand New House for Sale in Piliyandala,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 23,500,000",6 days
https://ikman.lk/en/ad/vg-kluagglin-agnaa-demhl-nivsk-kk-13080-for-sale-colombo,🏡✨ වග – කලුඅග්ගලින් අගනා දෙමහල් නිවසක් / KK 13080,Bedrooms: 5 | Bathrooms: 2,MEMBER,"Rs 11,200,000",6 days
https://ikman.lk/en/ad/pannipitiya-4-br-architecture-house-for-sale-in-thalawathugoda-for-sale-colombo-17,Pannipitiya 4 BR Architecture House For Sale in Thalawathugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 78,000,000",6 days
https://ikman.lk/en/ad/nugegoda-award-winning-architect-designed-luxury-house-for-sale-for-sale-colombo-23,Nugegoda Award-Winning Architect Designed Luxury House for Sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 160,000,000",6 days
https://ikman.lk/en/ad/2-storied-house-sale-malabe-for-sale-colombo-7,2 Storied House Sale Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 35,000,000",6 days
https://ikman.lk/en/ad/modern-brand-new-swimming-pool-with-house-for-sale-in-piliyandala-town-for-sale-colombo,Modern brand new swimming pool with house for sale in piliyandala town,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 62,500,000",6 days
https://ikman.lk/en/ad/house-for-sale-athurugiriya-for-sale-colombo-1305,House for Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 38,500,000",6 days
https://ikman.lk/en/ad/move-in-ready-3-bedroom-house-millennium-city-for-sale-colombo,Move-In Ready 3 Bedroom House – Millennium City,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 20,000,000",6 days
https://ikman.lk/en/ad/brand-new-modern-house-in-piliyandala-makandana-for-sale-colombo-1,Brand new modern house in piliyandala - makandana,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 44,000,000",6 days
https://ikman.lk/en/ad/355-perch-land-with-house-for-sale-in-maharagama-value-dh124-for-sale-colombo,35.5 Perch Land with House for Sale in Maharagama - Value (DH124),Bedrooms: 3 | Bathrooms: 4,MEMBER,"Rs 100,000,000",6 days
https://ikman.lk/en/ad/sukhoopbhoogii-nivs-vikinniimtt-homagama-madulawa-for-sale-colombo-2,සුඛෝපභෝගී නිවස විකිණීමට - Homagama Madulawa,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 27,500,000",6 days
https://ikman.lk/en/ad/home-for-sale-kaduwela-for-sale-colombo,Home for Sale – Kaduwela,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",6 days
https://ikman.lk/en/ad/super-brand-new-house-sale-athurugiriya-for-sale-colombo-12,Super Brand New House Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",6 days
https://ikman.lk/en/ad/spacious-luxury-house-sale-talawatugoda-for-sale-colombo-1,Spacious Luxury House Sale Talawatugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 135,000,000",6 days
https://ikman.lk/en/ad/4-bedroom-house-near-millennium-city-athurugiriya-for-sale-colombo-1,4 Bedroom House Near Millennium City Athurugiriya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 38,500,000",6 days
https://ikman.lk/en/ad/spacious-brand-new-house-sale-athurugiriya-for-sale-colombo-17,Spacious Brand New House Sale Athurugiriya,Bedrooms: 6 | Bathrooms: 5,MEMBER,"Rs 55,000,000",6 days
https://ikman.lk/en/ad/two-storied-brand-new-house-sale-talawatugoda-for-sale-colombo-4,Two Storied Brand New House Sale Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 48,000,000",6 days
https://ikman.lk/en/ad/immediately-sale-brand-new-house-in-thalaneha-for-sale-colombo,Immediately Sale Brand New House In Thalaneha,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 29,000,000",6 days
https://ikman.lk/en/ad/all-completed-brand-new-house-sale-athurugiriay-for-sale-colombo,All Completed Brand New House Sale Athurugiriay,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 45,000,000",6 days
https://ikman.lk/en/ad/115-p-with-two-storied-best-house-in-mattegoda-for-sale-colombo,11.5 P With Two Storied Best House In Mattegoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 31,500,000",6 days
https://ikman.lk/en/ad/ultra-modern-brand-new-house-sale-malabe-for-sale-colombo-42,Ultra Modern Brand New House Sale Malabe,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 59,500,000",6 days
https://ikman.lk/en/ad/all-completed-brand-new-house-sale-malabe-for-sale-colombo-19,All Completed Brand New House Sale Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 26,500,000",6 days
https://ikman.lk/en/ad/maalbee-ngryen-siylu-phsukm-shit-nv-nivs-vikinniimtt-for-sale-colombo-1,මාලබේ නගරයෙන් සියලු පහසුකම් සහිත නව නිවස විකිණීමට,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",6 days
https://ikman.lk/en/ad/good-condition-house-sale-athurugiriya-for-sale-colombo-11,Good Condition House Sale Athurugiriya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 29,500,000",6 days
https://ikman.lk/en/ad/super-luxury-house-for-sale-in-mount-lavenia-for-sale-colombo,super luxury house for sale in mount lavenia,Bedrooms: 5 | Bathrooms: 6,MEMBER,"Rs 92,500,000",6 days
https://ikman.lk/en/ad/brand-new-3-bedrooms-house-for-sale-piliyandala-polgasowita-for-sale-colombo-3,BRAND NEW 3 BEDROOMS HOUSE FOR SALE PILIYANDALA POLGASOWITA,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 20,000,000",6 days
https://ikman.lk/en/ad/modern-house-with-beautiful-garden-polgasowita-piliyandala-kesbewa-for-sale-colombo,Modern House With Beautiful Garden Polgasowita Piliyandala Kesbewa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 23,500,000",6 days
https://ikman.lk/en/ad/house-for-sale-in-dehiwala-hillstreet-for-sale-colombo-1,House for sale in Dehiwala - hillstreet,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 58,000,000",6 days
https://ikman.lk/en/ad/nh743-three-storey-house-for-sale-in-bambalapitiya-for-sale-colombo,(NH743) Three Storey House for Sale in Bambalapitiya,Bedrooms: 8 | Bathrooms: 7,MEMBER,"Rs 110,000,000",6 days
https://ikman.lk/en/ad/brand-new-luxury-house-from-athurugiriya-for-sale-for-sale-colombo,Brand New Luxury House From Athurugiriya For Sale,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 52,500,000",6 days
https://ikman.lk/en/ad/solid-architecturally-designed-house-from-piliyandala-off-swarapola-junc-for-sale-colombo,Solid Architecturally Designed House From Piliyandala Off Swarapola Junc,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 32,000,000",6 days
https://ikman.lk/en/ad/brand-new-luxury-house-in-a-gated-community-piliyandala-madapatha-for-sale-colombo,Brand-New Luxury House in a Gated Community - Piliyandala Madapatha,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 43,500,000",6 days
